Method,Path,Class,Package,ReturnType,isFinal,isAbstract,isDefault,isStatic,NumParams,ParamTypes,parNumStandardTypes,parNumCustomTypes,parNumUnresolvedTypes,AccessModifier,Annotations,Javadoc,Expressions,ExpressionTypes,expNumStandardTypes,expNumCustomTypes,expNumUnresolvedTypes,RawLoc,CleanLoc,AllStandard,AllCustomAndUnresolved
operate,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double ob  cb,false,false,false,false,1,ob double ob  cb  cb,0,1,0,,,Returns the result of multiplying this by the vector <code>v</code>.,ob  cb,ob  cb,0,0,0,0,0,0,1
preMultiply,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double ob  cb,false,false,false,false,1,ob double ob  cb  cb,0,1,0,,,Returns the  op row cp  vector result of premultiplying this by the vector <code>v</code>.,ob  cb,ob  cb,0,0,0,0,0,0,1
solve,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double ob  cb,false,false,false,false,1,ob double ob  cb  cb,0,1,0,,,Returns the solution vector for a linear system with coefficient matrix = this and constant vector = <code>b</code>.,ob  cb,ob  cb,0,0,0,0,0,0,1
solve,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob org.apache.commons.math.linear.RealMatrix cb,0,1,0,,,Returns a matrix of  op column cp  solution vectors for linear systems with coefficient matrix = this and constant vectors = columns of <code>b</code>.,ob  cb,ob  cb,0,0,0,0,0,0,2
getMedian,repos/Math-106f/src/java/org/apache/commons/math/distribution/CauchyDistribution.java,CauchyDistribution,org.apache.commons.math.distribution,double,false,false,false,false,0,ob  cb,0,0,0,,,Access the median.,ob  cb,ob  cb,0,0,0,0,0,1,0
getScale,repos/Math-106f/src/java/org/apache/commons/math/distribution/CauchyDistribution.java,CauchyDistribution,org.apache.commons.math.distribution,double,false,false,false,false,0,ob  cb,0,0,0,,,Access the scale parameter.,ob  cb,ob  cb,0,0,0,0,0,1,0
setMedian,repos/Math-106f/src/java/org/apache/commons/math/distribution/CauchyDistribution.java,CauchyDistribution,org.apache.commons.math.distribution,void,false,false,false,false,1,ob double cb,1,0,0,,,Modify the median.,ob  cb,ob  cb,0,0,0,0,0,2,0
setScale,repos/Math-106f/src/java/org/apache/commons/math/distribution/CauchyDistribution.java,CauchyDistribution,org.apache.commons.math.distribution,void,false,false,false,false,1,ob double cb,1,0,0,,,Modify the scale parameter.,ob  cb,ob  cb,0,0,0,0,0,2,0
getNumberOfSuccesses,repos/Math-106f/src/java/org/apache/commons/math/distribution/HypergeometricDistribution.java,HypergeometricDistribution,org.apache.commons.math.distribution,int,false,true,false,false,0,ob  cb,0,0,0,public,,Access the number of successes.,ob  cb,ob  cb,0,0,0,0,0,1,0
getPopulationSize,repos/Math-106f/src/java/org/apache/commons/math/distribution/HypergeometricDistribution.java,HypergeometricDistribution,org.apache.commons.math.distribution,int,false,true,false,false,0,ob  cb,0,0,0,public,,Access the population size.,ob  cb,ob  cb,0,0,0,0,0,1,0
getSampleSize,repos/Math-106f/src/java/org/apache/commons/math/distribution/HypergeometricDistribution.java,HypergeometricDistribution,org.apache.commons.math.distribution,int,false,true,false,false,0,ob  cb,0,0,0,public,,Access the sample size.,ob  cb,ob  cb,0,0,0,0,0,1,0
setNumberOfSuccesses,repos/Math-106f/src/java/org/apache/commons/math/distribution/HypergeometricDistribution.java,HypergeometricDistribution,org.apache.commons.math.distribution,void,false,true,false,false,1,ob int cb,1,0,0,public,,Modify the number of successes.,ob  cb,ob  cb,0,0,0,0,0,2,0
setPopulationSize,repos/Math-106f/src/java/org/apache/commons/math/distribution/HypergeometricDistribution.java,HypergeometricDistribution,org.apache.commons.math.distribution,void,false,true,false,false,1,ob int cb,1,0,0,public,,Modify the population size.,ob  cb,ob  cb,0,0,0,0,0,2,0
setSampleSize,repos/Math-106f/src/java/org/apache/commons/math/distribution/HypergeometricDistribution.java,HypergeometricDistribution,org.apache.commons.math.distribution,void,false,true,false,false,1,ob int cb,1,0,0,public,,Modify the sample size.,ob  cb,ob  cb,0,0,0,0,0,2,0
setDegreesOfFreedom,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistribution.java,TDistribution,org.apache.commons.math.distribution,void,false,false,false,false,1,ob double cb,1,0,0,,,Modify the degrees of freedom.,ob  cb,ob  cb,0,0,0,0,0,2,0
getDegreesOfFreedom,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistribution.java,TDistribution,org.apache.commons.math.distribution,double,false,false,false,false,0,ob  cb,0,0,0,,,Access the degrees of freedom.,ob  cb,ob  cb,0,0,0,0,0,1,0
setDegreesOfFreedom,repos/Math-106f/src/java/org/apache/commons/math/distribution/ChiSquaredDistribution.java,ChiSquaredDistribution,org.apache.commons.math.distribution,void,false,false,false,false,1,ob double cb,1,0,0,,,Modify the degrees of freedom.,ob  cb,ob  cb,0,0,0,0,0,2,0
getDegreesOfFreedom,repos/Math-106f/src/java/org/apache/commons/math/distribution/ChiSquaredDistribution.java,ChiSquaredDistribution,org.apache.commons.math.distribution,double,false,false,false,false,0,ob  cb,0,0,0,,,Access the degrees of freedom.,ob  cb,ob  cb,0,0,0,0,0,1,0
getMean,repos/Math-106f/src/java/org/apache/commons/math/distribution/NormalDistribution.java,NormalDistribution,org.apache.commons.math.distribution,double,false,false,false,false,0,ob  cb,0,0,0,,,Access the mean.,ob  cb,ob  cb,0,0,0,0,0,1,0
setMean,repos/Math-106f/src/java/org/apache/commons/math/distribution/NormalDistribution.java,NormalDistribution,org.apache.commons.math.distribution,void,false,false,false,false,1,ob double cb,1,0,0,,,Modify the mean.,ob  cb,ob  cb,0,0,0,0,0,2,0
getStandardDeviation,repos/Math-106f/src/java/org/apache/commons/math/distribution/NormalDistribution.java,NormalDistribution,org.apache.commons.math.distribution,double,false,false,false,false,0,ob  cb,0,0,0,,,Access the standard deviation.,ob  cb,ob  cb,0,0,0,0,0,1,0
setStandardDeviation,repos/Math-106f/src/java/org/apache/commons/math/distribution/NormalDistribution.java,NormalDistribution,org.apache.commons.math.distribution,void,false,false,false,false,1,ob double cb,1,0,0,,,Modify the standard deviation.,ob  cb,ob  cb,0,0,0,0,0,2,0
setDegreesOfFreedom,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistributionImpl.java,TDistributionImpl,org.apache.commons.math.distribution,void,false,false,false,false,1,ob double cb,1,0,0,public,,Modify the degrees of freedom.,ob degreesOfFreedom <= 0.0  degreesOfFreedom  0.0  new IllegalArgumentException op ""degrees of freedom must be positive."" cp   ""degrees of freedom must be positive.""  this.degreesOfFreedom = degreesOfFreedom  this.degreesOfFreedom  this  degreesOfFreedom cb,ob boolean  double  java.lang.IllegalArgumentException  double  double  org.apache.commons.math.distribution.TDistributionImpl  double cb,3,1,0,4,4,4,1
getDegreesOfFreedom,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistributionImpl.java,TDistributionImpl,org.apache.commons.math.distribution,double,false,false,false,false,0,ob  cb,0,0,0,public,,Access the degrees of freedom.,ob degreesOfFreedom cb,ob double cb,1,0,0,1,1,1,0
cumulativeProbability,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistributionImpl.java,TDistributionImpl,org.apache.commons.math.distribution,double,false,false,false,false,1,ob double cb,1,0,0,public,,For this disbution  X  this method returns P op X &lt  <code>x</code> cp .,ob double ret  x == 0.0  x  0.0  ret = 0.5  ret  0.5  double t = Beta.regularizedBeta op getDegreesOfFreedom op  cp  /  op getDegreesOfFreedom op  cp  +  op x * x cp  cp   0.5 * getDegreesOfFreedom op  cp   0.5 cp   Beta.regularizedBeta op getDegreesOfFreedom op  cp  /  op getDegreesOfFreedom op  cp  +  op x * x cp  cp   0.5 * getDegreesOfFreedom op  cp   0.5 cp   Beta  getDegreesOfFreedom op  cp  /  op getDegreesOfFreedom op  cp  +  op x * x cp  cp   getDegreesOfFreedom op  cp    op getDegreesOfFreedom op  cp  +  op x * x cp  cp   getDegreesOfFreedom op  cp  +  op x * x cp   getDegreesOfFreedom op  cp    op x * x cp   x * x  x  x  0.5 * getDegreesOfFreedom op  cp   0.5  getDegreesOfFreedom op  cp   0.5  x < 0.0  x  0.0  ret = 0.5 * t  ret  0.5 * t  0.5  t  ret = 1.0 - 0.5 * t  ret  1.0 - 0.5 * t  1.0  0.5 * t  0.5  t  ret cb,ob double  boolean  double  double  double  double  Unresolved  Unresolved  double  double  double  double  double  double  double  double  double  double  double  boolean  double  double  double  double  double  double  double  double  double  double  double cb,2,0,2,12,12,2,2
inverseCumulativeProbability,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistributionImpl.java,TDistributionImpl,org.apache.commons.math.distribution,double,false,false,false,false,1,ob double cb,1,0,0,public,,For this distribution  X  this method returns the critical point x  such that P op X &lt  x cp  = <code>p</code>. <p> Returns <code>Double.NEGATIVE_INFINITY</code> for p=0 and  <code>Double.POSITIVE_INFINITY</code> for p=1.,ob p == 0  p  0  Double.NEGATIVE_INFINITY  Double  p == 1  p  1  Double.POSITIVE_INFINITY  Double  super.inverseCumulativeProbability op p cp   super  p cb,ob boolean  double  double  java.lang.Double  boolean  double  double  java.lang.Double  Unresolved  Unresolved  double cb,3,0,2,7,7,3,2
getDomainLowerBound,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistributionImpl.java,TDistributionImpl,org.apache.commons.math.distribution,double,false,false,false,false,1,ob double cb,1,0,0,protected,,Access the domain value lower bound  based on <code>p</code>  used to bracket a CDF root.  This method is used by  ocb @link #inverseCumulativeProbability op double cp  ccb  to find critical values.,ob -Double.MAX_VALUE  Double.MAX_VALUE  Double cb,ob double  double  java.lang.Double cb,2,0,0,1,1,2,0
getDomainUpperBound,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistributionImpl.java,TDistributionImpl,org.apache.commons.math.distribution,double,false,false,false,false,1,ob double cb,1,0,0,protected,,Access the domain value upper bound  based on <code>p</code>  used to bracket a CDF root.  This method is used by  ocb @link #inverseCumulativeProbability op double cp  ccb  to find critical values.,ob Double.MAX_VALUE  Double cb,ob double  java.lang.Double cb,2,0,0,1,1,2,0
getInitialDomain,repos/Math-106f/src/java/org/apache/commons/math/distribution/TDistributionImpl.java,TDistributionImpl,org.apache.commons.math.distribution,double,false,false,false,false,1,ob double cb,1,0,0,protected,,Access the initial domain value  based on <code>p</code>  used to bracket a CDF root.  This method is used by  ocb @link #inverseCumulativeProbability op double cp  ccb  to find critical values.,ob 0.0 cb,ob  cb,0,0,0,1,1,1,0
inverseCumulativeProbability,repos/Math-106f/src/java/org/apache/commons/math/distribution/AbstractContinuousDistribution.java,AbstractContinuousDistribution,org.apache.commons.math.distribution,double,false,false,false,false,1,ob double cb,1,0,0,public,,For this distribution  X  this method returns the critical point x  such that P op X &lt  x cp  = <code>p</code>.,ob p < 0.0 || p > 1.0  p < 0.0  p  0.0  p > 1.0  p  1.0  new IllegalArgumentException op ""p must be between 0.0 and 1.0  inclusive."" cp   ""p must be between 0.0 and 1.0  inclusive.""  UnivariateRealFunction rootFindingFunction = new UnivariateRealFunction op  cp   ocb       public double value op double x cp  throws FunctionEvaluationException  ocb          try  ocb              return cumulativeProbability op x cp  - p           ccb  catch  op MathException ex cp   ocb              throw new FunctionEvaluationException op x  ""Error computing cdf""  ex cp            ccb       ccb   ccb   new UnivariateRealFunction op  cp   ocb       public double value op double x cp  throws FunctionEvaluationException  ocb          try  ocb              return cumulativeProbability op x cp  - p           ccb  catch  op MathException ex cp   ocb              throw new FunctionEvaluationException op x  ""Error computing cdf""  ex cp            ccb       ccb   ccb   cumulativeProbability op x cp  - p  cumulativeProbability op x cp   x  p  new FunctionEvaluationException op x  ""Error computing cdf""  ex cp   x  ""Error computing cdf""  ex  double lowerBound = getDomainLowerBound op p cp   getDomainLowerBound op p cp   p  double upperBound = getDomainUpperBound op p cp   getDomainUpperBound op p cp   p  double ob  cb  bracket = null  null  bracket = UnivariateRealSolverUtils.bracket op rootFindingFunction  getInitialDomain op p cp   lowerBound  upperBound cp   bracket  UnivariateRealSolverUtils.bracket op rootFindingFunction  getInitialDomain op p cp   lowerBound  upperBound cp   UnivariateRealSolverUtils  rootFindingFunction  getInitialDomain op p cp   p  lowerBound  upperBound  Math.abs op rootFindingFunction.value op lowerBound cp  cp  < 1E-6  Math.abs op rootFindingFunction.value op lowerBound cp  cp   Math  rootFindingFunction.value op lowerBound cp   rootFindingFunction  lowerBound  1E-6  lowerBound  Math.abs op rootFindingFunction.value op upperBound cp  cp  < 1E-6  Math.abs op rootFindingFunction.value op upperBound cp  cp   Math  rootFindingFunction.value op upperBound cp   rootFindingFunction  upperBound  1E-6  upperBound  new MathException op ex cp   ex  double root = UnivariateRealSolverUtils.solve op rootFindingFunction  bracket ob 0 cb   bracket ob 1 cb  cp   UnivariateRealSolverUtils.solve op rootFindingFunction  bracket ob 0 cb   bracket ob 1 cb  cp   UnivariateRealSolverUtils  rootFindingFunction  bracket ob 0 cb   bracket  0  bracket ob 1 cb   bracket  1  root cb,ob boolean  boolean  double  boolean  double  java.lang.IllegalArgumentException  Unresolved  Unresolved  Unresolved  Unresolved  double  Unresolved  Unresolved  double  Unresolved  double  double  double  double  double  double  double ob  cb   double ob  cb   double ob  cb   Unresolved  Unresolved  Unresolved  double  double  double  double  boolean  Unresolved  java.lang.Math  Unresolved  Unresolved  double  double  boolean  Unresolved  java.lang.Math  Unresolved  Unresolved  double  double  Unresolved  Unresolved  double  Unresolved  Unresolved  Unresolved  double  double ob  cb   double  double ob  cb   double cb,4,1,21,42,28,4,22
value,repos/Math-106f/src/java/org/apache/commons/math/distribution/AbstractContinuousDistribution.java,AbstractContinuousDistribution,org.apache.commons.math.distribution,double,false,false,false,false,1,ob double cb,1,0,0,public,,,ob cumulativeProbability op x cp  - p  cumulativeProbability op x cp   x  p  new FunctionEvaluationException op x  ""Error computing cdf""  ex cp   x  ""Error computing cdf""  ex cb,ob Unresolved  Unresolved  double  Unresolved  Unresolved  double  Unresolved cb,1,0,5,5,5,1,5
getInitialDomain,repos/Math-106f/src/java/org/apache/commons/math/distribution/AbstractContinuousDistribution.java,AbstractContinuousDistribution,org.apache.commons.math.distribution,double,false,true,false,false,1,ob double cb,1,0,0,protected,,Access the initial domain value  based on <code>p</code>  used to bracket a CDF root.  This method is used by  ocb @link #inverseCumulativeProbability op double cp  ccb  to find critical values.,ob  cb,ob  cb,0,0,0,0,0,1,0
getDomainLowerBound,repos/Math-106f/src/java/org/apache/commons/math/distribution/AbstractContinuousDistribution.java,AbstractContinuousDistribution,org.apache.commons.math.distribution,double,false,true,false,false,1,ob double cb,1,0,0,protected,,Access the domain value lower bound  based on <code>p</code>  used to bracket a CDF root.  This method is used by  ocb @link #inverseCumulativeProbability op double cp  ccb  to find critical values.,ob  cb,ob  cb,0,0,0,0,0,1,0
getDomainUpperBound,repos/Math-106f/src/java/org/apache/commons/math/distribution/AbstractContinuousDistribution.java,AbstractContinuousDistribution,org.apache.commons.math.distribution,double,false,true,false,false,1,ob double cb,1,0,0,protected,,Access the domain value upper bound  based on <code>p</code>  used to bracket a CDF root.  This method is used by  ocb @link #inverseCumulativeProbability op double cp  ccb  to find critical values.,ob  cb,ob  cb,0,0,0,0,0,1,0
getNumberOfTrials,repos/Math-106f/src/java/org/apache/commons/math/distribution/BinomialDistribution.java,BinomialDistribution,org.apache.commons.math.distribution,int,false,false,false,false,0,ob  cb,0,0,0,,,Access the number of trials for this distribution.,ob  cb,ob  cb,0,0,0,0,0,1,0
